trialIndexGlobal,timestampMs,mouseX,mouseY
60,137749,1173,274
60,137841,1170,273
61,137865,1170,273
61,137966,1170,273
61,138066,1170,273
61,138183,1170,273
61,138299,1170,273
61,138400,1170,273
61,138516,1170,273
61,138617,1155,291
61,138732,987,413
61,138833,909,455
61,138933,869,497
61,139033,845,516
61,139133,777,525
61,139233,733,514
61,139333,720,503
61,139450,805,510
61,139550,838,547
61,139666,658,499
61,139766,605,471
61,139866,595,466
61,139966,564,449
61,140067,511,431
61,140167,495,425
61,140230,487,423
62,140282,487,423
62,140382,487,423
62,140482,487,423
62,140583,487,423
62,140683,487,423
62,140783,679,404
62,140900,834,417
62,141001,883,425
62,141117,885,426
62,141233,913,428
62,141333,952,434
62,141450,949,433
62,141550,815,428
62,141650,783,444
62,141766,781,571
62,141866,803,628
62,141983,941,709
62,142099,1062,736
62,142199,1106,723
62,142299,1135,725
62,142400,1164,749
62,142500,1166,754
62,142616,1169,761
62,142626,1169,761
63,142733,1169,761
63,142833,1169,761
63,142948,1169,761
63,143051,1024,724
63,143167,871,588
63,143283,855,453
63,143383,857,421
63,143500,867,421
63,143616,876,451
63,143717,881,474
63,143832,1022,491
63,143933,1070,507
63,144050,1093,509
63,144150,1121,513
63,144250,1136,539
63,144350,1167,557
63,144467,997,589
63,144568,572,640
63,144682,565,640
63,144782,565,640
63,144880,562,642
64,144883,562,642
64,144983,562,642
64,145100,562,642
64,145199,562,642
64,145299,587,617
64,145399,695,517
64,145500,752,466
64,145600,783,440
64,145716,823,429
64,145816,842,435
64,145916,866,445
64,146016,867,447
64,146132,867,454
64,146233,806,506
64,146333,805,517
64,146449,974,537
64,146551,1053,524
64,146650,1053,515
64,146750,776,616
64,146866,767,618
64,146966,766,625
64,147067,760,630
64,147183,747,636
64,147243,743,636
65,147299,743,636
65,147416,743,636
65,147532,743,636
65,147632,749,627
65,147733,818,515
65,147833,840,444
65,147949,849,419
65,148049,884,427
65,148149,901,439
65,148251,894,474
65,148367,880,504
65,148482,917,505
65,148582,959,494
65,148683,961,503
65,148800,1009,597
65,148900,1013,636
65,149000,972,696
65,149115,987,689
65,149216,1087,664
65,149317,1158,629
65,149433,1176,579
65,149549,1187,500
65,149649,1182,443
65,149749,1225,345
65,149850,1252,305
65,149950,1207,357
65,150066,1026,480
65,150167,851,469
65,150283,735,467
65,150383,652,490
65,150499,617,506
65,150599,613,512
65,150699,675,489
65,150815,756,501
65,150916,819,569
65,151016,870,636
65,151116,968,685
65,151216,1089,711
65,151316,1142,710
65,151416,1161,689
65,151517,1161,678
65,151633,1118,625
65,151733,1083,583
65,151833,1023,510
65,151949,884,441
65,151950,884,441
66,152049,752,430
66,152149,715,438
66,152249,688,463
66,152350,685,487
66,152465,784,505
66,152565,793,505
66,152665,793,505
66,152765,793,505
66,152865,793,505
66,152966,793,505
66,153082,893,463
66,153183,909,505
66,153299,883,576
66,153399,878,583
66,153499,981,561
66,153599,1023,577
66,153699,933,649
66,153799,811,697
66,153915,787,702
66,154016,722,693
66,154132,519,717
66,154233,513,720
66,154349,513,720
66,154449,659,662
66,154549,729,649
66,154649,783,635
66,154766,826,633
66,154866,849,633
66,154966,794,617
66,155066,767,614
66,155166,757,611
66,155252,755,611
67,155282,755,611
67,155382,755,611
67,155483,755,611
67,155598,755,611
67,155698,755,611
67,155799,855,471
67,155899,879,419
67,155999,879,416
67,156099,879,416
67,156199,879,416
67,156300,837,423
67,156416,803,427
67,156516,768,450
67,156633,678,493
67,156749,689,480
67,156849,906,446
67,156949,1037,405
67,157050,1065,385
67,157150,1077,369
67,157250,1086,359
67,157366,1091,352
67,157477,1093,347
68,157483,1093,347
68,157599,1093,347
68,157699,1093,347
68,157816,1093,347
68,157932,1093,347
68,158049,1093,347
68,158149,1093,347
68,158265,1093,347
68,158366,964,406
68,158467,873,427
68,158583,780,436
68,158699,737,436
68,158799,777,453
68,158900,783,462
68,159016,757,482
68,159116,747,557
68,159232,855,622
68,159333,995,637
68,159433,1023,650
68,159533,1023,651
68,159633,844,620
68,159734,707,604
68,159849,627,597
68,159949,539,501
68,160067,452,423
68,160183,395,376
68,160283,365,356
68,160383,357,352
68,160417,357,352
69,160483,357,352
69,160600,357,352
69,160716,357,352
69,160816,489,373
69,160916,683,405
69,161016,763,419
69,161116,787,405
69,161216,867,418
69,161316,879,429
69,161416,879,429
69,161517,875,429
69,161617,839,434
69,161733,763,455
69,161833,711,489
69,161933,666,504
69,162049,665,504
69,162149,669,504
69,162249,691,501
69,162328,697,501
70,162349,697,501
70,162449,697,501
70,162566,697,501
70,162666,697,501
70,162766,773,517
70,162866,926,549
70,162966,945,551
70,163066,922,532
70,163166,883,518
70,163267,822,524
70,163383,777,519
70,163483,759,503
70,163583,837,518
70,163699,936,571
70,163799,961,585
70,163900,1009,566
70,164017,1125,539
70,164133,1151,512
70,164249,1078,439
70,164349,1188,423
70,164450,1251,423
70,164566,1253,423
70,164666,1258,421
70,164716,1262,421
71,164783,1262,421
71,164899,1262,421
71,164999,1262,421
71,165099,1262,421
71,165200,1083,525
71,165315,898,529
71,165416,861,520
71,165516,852,513
71,165632,852,513
71,165732,852,513
71,165832,955,494
71,165932,871,472
71,166032,770,427
71,166132,747,408
71,166233,723,389
71,166333,714,387
71,166449,703,391
71,166501,703,392
72,166565,703,392
72,166665,703,392
72,166766,703,392
72,166882,721,395
72,166983,811,413
72,167099,838,413
72,167199,861,413
72,167315,888,423
