trialIndexGlobal,timestampMs,mouseX,mouseY
13,81132,639,202
13,81249,811,207
13,81365,822,206
13,81482,822,206
13,81598,871,206
13,81698,914,211
13,81814,916,211
13,81930,892,411
13,82030,884,627
13,82130,865,639
13,82246,802,610
13,82346,800,608
13,82358,800,608
14,82529,800,607
14,82645,794,588
14,82761,768,466
14,82878,750,430
14,82994,760,406
14,83111,760,391
14,83227,760,387
14,83327,760,387
14,83443,760,387
14,83559,760,387
14,83659,760,387
14,83775,760,387
14,83892,760,387
14,84008,760,387
14,84124,760,387
14,84240,760,387
14,84340,760,387
14,84456,760,387
14,84573,760,386
14,84689,758,386
14,84822,756,389
14,84938,737,400
14,85055,760,351
14,85171,723,362
14,85288,710,365
14,85404,648,380
14,85504,640,386
14,85620,642,398
14,85736,647,465
14,85853,648,477
14,85969,743,480
14,86069,750,480
14,86186,760,465
14,86302,829,333
14,86418,831,323
14,86534,831,319
14,86651,810,231
14,86767,809,225
14,86884,778,222
14,87000,749,218
14,87116,748,219
14,87232,769,446
14,87332,772,667
14,87449,791,633
14,87565,791,627
14,87681,789,615
14,87701,788,614
15,87881,788,614
15,87997,788,613
15,88113,782,595
15,88230,770,531
15,88346,789,502
15,88463,789,502
15,88579,789,502
15,88695,790,501
15,88812,790,501
15,88928,790,501
15,89044,790,501
15,89144,790,504
15,89260,790,504
15,89377,790,504
15,89493,790,504
15,89609,790,504
15,89726,790,504
15,89842,790,505
15,89959,788,509
15,90075,788,510
15,90191,787,512
15,90307,787,512
15,90407,768,348
15,90523,768,348
15,90640,764,349
15,90756,739,395
15,90856,741,461
15,90972,741,483
15,91088,764,483
15,91188,786,477
15,91305,783,473
15,91421,628,416
15,91537,625,395
15,91654,657,403
15,91754,713,400
15,91870,714,400
15,91986,847,321
15,92102,853,315
15,92219,854,315
15,92335,871,251
15,92435,898,218
15,92552,898,217
15,92668,890,244
15,92783,818,477
15,92884,791,564
15,93000,790,567
15,93116,782,592
15,93176,782,592
16,93349,782,592
16,93465,737,539
16,93582,658,499
16,93698,658,499
16,93814,653,492
16,93931,636,487
16,94047,591,346
16,94147,553,271
16,94263,493,228
16,94363,410,220
16,94479,571,396
16,94580,1294,693
16,94695,1293,695
16,94812,1274,691
16,94928,1273,691
16,95045,1270,691
16,95161,1270,691
16,95277,1270,691
16,95394,1270,691
16,95510,1270,691
16,95626,1250,694
16,95742,1192,695
16,95859,765,353
16,95975,743,366
16,96075,734,361
16,96191,702,387
16,96291,631,457
16,96407,651,467
16,96524,668,453
16,96640,692,448
16,96740,754,385
16,96856,750,386
16,96972,742,371
16,97072,730,311
16,97189,737,300
16,97305,759,300
16,97421,802,305
16,97554,848,305
16,97671,850,301
16,97787,891,231
16,97903,907,189
16,98003,905,196
16,98119,907,298
16,98236,951,545
16,98352,948,553
16,98469,913,494
16,98585,913,492
16,98701,884,514
16,98818,795,577
16,98934,790,571
16,99005,790,571
17,99183,794,588
17,99283,794,588
17,99399,792,556
17,99499,765,489
17,99615,745,452
17,99715,745,440
17,99831,733,428
17,99948,727,428
17,100064,721,428
17,100180,705,425
17,100297,629,423
17,100397,611,423
17,100513,609,420
17,100629,611,416
17,100746,625,411
17,100862,629,409
17,100962,631,408
17,101078,631,408
17,101211,631,408
17,101328,631,408
17,101444,631,408
17,101560,642,408
17,101677,656,411
17,101793,768,349
17,101909,753,349
17,102009,746,343
17,102125,677,303
17,102225,667,246
17,102341,657,223
17,102457,653,219
17,102574,643,272
17,102674,643,281
17,102790,648,295
17,102890,667,364
17,103006,665,392
17,103122,674,392
17,103222,755,375
17,103338,755,375
17,103455,794,375
17,103555,845,375
17,103671,850,376
17,103787,880,387
17,103904,916,391
17,104020,917,396
17,104120,894,456
17,104236,775,678
17,104336,771,679
17,104452,774,665
17,104568,791,596
17,104669,791,591
18,104851,791,591
18,104951,791,591
18,105067,791,588
18,105184,779,572
18,105300,778,572
18,105416,778,572
18,105533,778,572
18,105649,778,572
18,105766,778,572
18,105882,778,572
18,105998,777,573
18,106114,777,573
18,106231,777,573
18,106347,777,573
18,106463,777,573
18,106580,777,573
18,106696,777,573
18,106813,776,573
18,106913,770,570
18,107029,770,570
18,107145,761,569
18,107261,742,568
18,107377,768,348
18,107494,745,379
18,107594,700,391
18,107710,630,437
18,107826,619,465
18,107926,620,466
18,108026,646,408
18,108142,653,389
18,108259,718,392
18,108375,919,392
18,108491,897,398
18,108607,850,399
18,108708,850,399
18,108824,899,399
18,108940,902,398
18,109057,908,414
18,109173,908,484
18,109289,908,485
18,109405,837,381
18,109505,786,247
18,109622,765,221
18,109738,773,218
18,109854,783,216
18,109954,753,221
18,110070,741,217
18,110170,741,217
18,110286,741,217
18,110403,764,312
18,110519,770,546
18,110636,805,592
18,110752,818,601
18,110846,818,599
19,111017,815,600
19,111134,816,591
19,111250,802,536
19,111367,806,510
19,111483,806,506
19,111599,806,506
19,111699,806,506
19,111815,806,506
19,111932,806,506
19,112048,806,506
19,112164,804,505
19,112281,796,504
19,112397,785,504
19,112514,778,504
19,112630,768,509
19,112746,762,518
19,112863,829,523
19,112979,847,516
19,113095,820,507
19,113195,732,507
19,113311,683,507
19,113428,620,540
19,113544,768,348
19,113660,851,305
19,113777,856,311
19,113893,749,357
19,113993,721,369
19,114109,719,369
19,114226,718,371
19,114342,721,374
19,114458,693,381
19,114575,677,385
19,114691,677,394
19,114807,669,461
19,114924,669,499
19,115040,669,499
19,115140,709,499
19,115256,712,498
19,115356,724,488
19,115472,723,329
19,115589,723,284
19,115705,724,254
19,115821,726,233
19,115938,778,239
19,116054,864,230
19,116170,868,230
19,116270,899,222
19,116370,900,221
19,116486,900,257
19,116602,841,536
19,116719,838,551
19,116835,804,546
19,116951,796,582
19,117068,792,594
19,117069,792,594
20,117250,792,594
20,117367,802,576
20,117484,838,551
20,117600,839,549
20,117716,885,485
20,117816,867,477
20,117916,866,475
20,118031,860,472
20,118132,860,472
